기준년월,행정동코드,행정동명,연령대,평균이용금액,평균이용건수
202502,2638052000,사하구 괴정2동,60대이상,37412132,875
202502,2638053000,사하구 괴정3동,20대,13744606,687
202502,2638053000,사하구 괴정3동,20대미만,1618851,107
202502,2638053000,사하구 괴정3동,30대,26821743,900
202502,2638053000,사하구 괴정3동,40대,51526958,1507
202502,2638053000,사하구 괴정3동,50대,81154309,2208
202502,2638053000,사하구 괴정3동,60대이상,132649099,3418
202502,2638054000,사하구 괴정4동,20대,6066656,373
202502,2638054000,사하구 괴정4동,20대미만,836339,66
202502,2638054000,사하구 괴정4동,30대,15605916,602
202502,2638054000,사하구 괴정4동,40대,24344739,923
202502,2638054000,사하구 괴정4동,50대,24530469,932
202502,2638054000,사하구 괴정4동,60대이상,31306912,1129
202502,2638055000,사하구 당리동,20대,25045980,1161
202502,2638055000,사하구 당리동,20대미만,3750628,219
202502,2638055000,사하구 당리동,30대,54557731,1648
202502,2638055000,사하구 당리동,40대,96526828,2308
202502,2638055000,사하구 당리동,50대,113587825,2980
202502,2638055000,사하구 당리동,60대이상,154113581,3858
202502,2638056100,사하구 하단1동,20대,32020701,1642
202502,2638056100,사하구 하단1동,20대미만,2091073,151
202502,2638056100,사하구 하단1동,30대,68019714,2243
202502,2638056100,사하구 하단1동,40대,92157675,2454
202502,2638056100,사하구 하단1동,50대,111070068,2983
202502,2638056100,사하구 하단1동,60대이상,149490121,4077
202502,2638056200,사하구 하단2동,20대,94773229,5037
202502,2638056200,사하구 하단2동,20대미만,12076901,768
202502,2638056200,사하구 하단2동,30대,94892550,3489
202502,2638056200,사하구 하단2동,40대,134880134,3705
202502,2638056200,사하구 하단2동,50대,167584923,4055
202502,2638056200,사하구 하단2동,60대이상,131748537,3709
202502,2638057100,사하구 신평1동,20대,11718052,557
202502,2638057100,사하구 신평1동,20대미만,1439023,99
202502,2638057100,사하구 신평1동,30대,27806262,959
202502,2638057100,사하구 신평1동,40대,47331802,1295
202502,2638057100,사하구 신평1동,50대,72107864,1702
202502,2638057100,사하구 신평1동,60대이상,79164139,1884
202502,2638057200,사하구 신평2동,20대,14851664,774
202502,2638057200,사하구 신평2동,20대미만,1237242,100
202502,2638057200,사하구 신평2동,30대,38718854,1307
202502,2638057200,사하구 신평2동,40대,59947618,1699
202502,2638057200,사하구 신평2동,50대,70864584,1842
202502,2638057200,사하구 신평2동,60대이상,59169850,1709
202502,2638058000,사하구 장림1동,20대,18579021,909
202502,2638058000,사하구 장림1동,20대미만,1288185,102
202502,2638058000,사하구 장림1동,30대,42521510,1669
202502,2638058000,사하구 장림1동,40대,58138417,2016
202502,2638058000,사하구 장림1동,50대,63261535,2153
202502,2638058000,사하구 장림1동,60대이상,61765257,1939
202502,2638059000,사하구 장림2동,20대,22242919,1121
202502,2638059000,사하구 장림2동,20대미만,2522295,204
202502,2638059000,사하구 장림2동,30대,68114948,2007
202502,2638059000,사하구 장림2동,40대,95082837,2632
202502,2638059000,사하구 장림2동,50대,120862263,3172
202502,2638059000,사하구 장림2동,60대이상,133433284,3400
202502,2638060100,사하구 다대1동,20대,24204530,1484
202502,2638060100,사하구 다대1동,20대미만,3631089,272
202502,2638060100,사하구 다대1동,30대,46002146,1881
202502,2638060100,사하구 다대1동,40대,84198310,2761
202502,2638060100,사하구 다대1동,50대,109409467,3687
202502,2638060100,사하구 다대1동,60대이상,135163069,4111
202502,2638060200,사하구 다대2동,20대,17409291,988
202502,2638060200,사하구 다대2동,20대미만,3245587,318
202502,2638060200,사하구 다대2동,30대,27315516,1039
202502,2638060200,사하구 다대2동,40대,49750249,1616
202502,2638060200,사하구 다대2동,50대,61913094,2157
202502,2638060200,사하구 다대2동,60대이상,60528214,2133
202502,2638061000,사하구 구평동,20대,5205548,298
202502,2638061000,사하구 구평동,20대미만,432963,55
202502,2638061000,사하구 구평동,30대,18886006,584
202502,2638061000,사하구 구평동,40대,33128543,817
202502,2638061000,사하구 구평동,50대,34078341,761
202502,2638061000,사하구 구평동,60대이상,39718820,613
202502,2638062000,사하구 감천1동,20대,8681307,500
202502,2638062000,사하구 감천1동,20대미만,1071834,114
202502,2638062000,사하구 감천1동,30대,18058221,719
202502,2638062000,사하구 감천1동,40대,38298558,1162
202502,2638062000,사하구 감천1동,50대,50676270,1619
202502,2638062000,사하구 감천1동,60대이상,72845910,2130
202502,2638063000,사하구 감천2동,20대,2772518,158
202502,2638063000,사하구 감천2동,20대미만,273752,22
202502,2638063000,사하구 감천2동,30대,3034695,154
202502,2638063000,사하구 감천2동,40대,4778228,295
202502,2638063000,사하구 감천2동,50대,6761003,361
202502,2638063000,사하구 감천2동,60대이상,10314927,473
202502,2641051000,금정구 서1동,20대,879739,68
202502,2641051000,금정구 서1동,20대미만,47786,6
202502,2641051000,금정구 서1동,30대,1105207,76
202502,2641051000,금정구 서1동,40대,3172119,108
202502,2641051000,금정구 서1동,50대,3489177,168
202502,2641051000,금정구 서1동,60대이상,7400674,251
202502,2641052000,금정구 서2동,20대,8017754,420
202502,2641052000,금정구 서2동,20대미만,774464,40
202502,2641052000,금정구 서2동,30대,13710877,542
202502,2641052000,금정구 서2동,40대,21318020,602
202502,2641052000,금정구 서2동,50대,42341124,1001
202502,2641052000,금정구 서2동,60대이상,74223826,1545
202502,2641053000,금정구 서3동,20대,8454731,490
202502,2641053000,금정구 서3동,20대미만,900922,60
202502,2641053000,금정구 서3동,30대,18005117,768
202502,2641053000,금정구 서3동,40대,31803829,1175
202502,2641053000,금정구 서3동,50대,50514120,1976
202502,2641053000,금정구 서3동,60대이상,76806835,2763
202502,2641055500,금정구 금사회동동,20대,10320328,425
202502,2641055500,금정구 금사회동동,20대미만,904051,42
202502,2641055500,금정구 금사회동동,30대,23588202,736
202502,2641055500,금정구 금사회동동,40대,34881880,988
202502,2641055500,금정구 금사회동동,50대,59434292,1413
202502,2641055500,금정구 금사회동동,60대이상,84195879,1492
202502,2641057000,금정구 부곡1동,20대,3740527,171
202502,2641057000,금정구 부곡1동,20대미만,603304,30
202502,2641057000,금정구 부곡1동,30대,9872927,312
202502,2641057000,금정구 부곡1동,40대,19471399,545
202502,2641057000,금정구 부곡1동,50대,28959127,836
202502,2641057000,금정구 부곡1동,60대이상,48600065,1406
202502,2641058000,금정구 부곡2동,20대,12317591,730
202502,2641058000,금정구 부곡2동,20대미만,1095513,102
202502,2641058000,금정구 부곡2동,30대,22389454,742
202502,2641058000,금정구 부곡2동,40대,31816328,972
202502,2641058000,금정구 부곡2동,50대,41275598,1312
202502,2641058000,금정구 부곡2동,60대이상,51818139,1473
202502,2641059000,금정구 부곡3동,20대,17926599,1012
202502,2641059000,금정구 부곡3동,20대미만,2286187,154
202502,2641059000,금정구 부곡3동,30대,47233044,1423
202502,2641059000,금정구 부곡3동,40대,65461149,1988
202502,2641059000,금정구 부곡3동,50대,80933772,2542
202502,2641059000,금정구 부곡3동,60대이상,95693687,2716
202502,2641059100,금정구 부곡4동,20대,8001518,509
202502,2641059100,금정구 부곡4동,20대미만,955767,57
202502,2641059100,금정구 부곡4동,30대,14788504,693
202502,2641059100,금정구 부곡4동,40대,21418948,893
202502,2641059100,금정구 부곡4동,50대,34662134,1399
202502,2641059100,금정구 부곡4동,60대이상,42905119,1773
202502,2641060000,금정구 장전1동,20대,39079544,3229
202502,2641060000,금정구 장전1동,20대미만,2329291,194
202502,2641060000,금정구 장전1동,30대,23543900,1168
202502,2641060000,금정구 장전1동,40대,30010407,1100
202502,2641060000,금정구 장전1동,50대,38475446,1400
202502,2641060000,금정구 장전1동,60대이상,32672894,1280
202502,2641061000,금정구 장전2동,20대,146740185,7657
202502,2641061000,금정구 장전2동,20대미만,18911901,1134
202502,2641061000,금정구 장전2동,30대,126744560,4115
202502,2641061000,금정구 장전2동,40대,180899672,4555
202502,2641061000,금정구 장전2동,50대,190701719,4198
202502,2641061000,금정구 장전2동,60대이상,96536361,2863
202502,2641063500,금정구 선두구동,20대,2946429,102
202502,2641063500,금정구 선두구동,20대미만,71892,7
202502,2641063500,금정구 선두구동,30대,7508284,204
202502,2641063500,금정구 선두구동,40대,13075802,316
202502,2641063500,금정구 선두구동,50대,28810668,576
202502,2641063500,금정구 선두구동,60대이상,36605837,718
202502,2641066500,금정구 청룡노포동,20대,6813665,531
202502,2641066500,금정구 청룡노포동,20대미만,937923,76
202502,2641066500,금정구 청룡노포동,30대,12127953,522
202502,2641066500,금정구 청룡노포동,40대,20870537,629
202502,2641066500,금정구 청룡노포동,50대,45969891,1128
202502,2641066500,금정구 청룡노포동,60대이상,55932007,1472
202502,2641067000,금정구 남산동,20대,25150964,1798
202502,2641067000,금정구 남산동,20대미만,2715679,296
202502,2641067000,금정구 남산동,30대,35701156,1281
202502,2641067000,금정구 남산동,40대,54116707,1728
202502,2641067000,금정구 남산동,50대,103463031,2954
202502,2641067000,금정구 남산동,60대이상,141096900,3882
202502,2641068000,금정구 구서1동,20대,33909782,1544
202502,2641068000,금정구 구서1동,20대미만,6608230,406
202502,2641068000,금정구 구서1동,30대,68569696,2052
202502,2641068000,금정구 구서1동,40대,127504610,2892
202502,2641068000,금정구 구서1동,50대,142212473,3520
202502,2641068000,금정구 구서1동,60대이상,148720612,3911
202502,2641069000,금정구 구서2동,20대,14937240,985
202502,2641069000,금정구 구서2동,20대미만,2420460,184
202502,2641069000,금정구 구서2동,30대,122649715,1192
202502,2641069000,금정구 구서2동,40대,171083397,1614
202502,2641069000,금정구 구서2동,50대,143468134,2150
202502,2641069000,금정구 구서2동,60대이상,144835532,2756
202502,2641070000,금정구 금성동,20대,520477,20
202502,2641070000,금정구 금성동,20대미만,20158,2
202502,2641070000,금정구 금성동,30대,1942598,39
202502,2641070000,금정구 금성동,40대,3353110,53
202502,2641070000,금정구 금성동,50대,7434577,128
202502,2641070000,금정구 금성동,60대이상,9755250,121
202502,2644051000,강서구 대저1동,20대,9712231,481
202502,2644051000,강서구 대저1동,20대미만,490596,29
202502,2644051000,강서구 대저1동,30대,31080734,1012
202502,2644051000,강서구 대저1동,40대,56466206,1303
202502,2644051000,강서구 대저1동,50대,66364267,1576
202502,2644051000,강서구 대저1동,60대이상,86394877,1803
202502,2644052000,강서구 대저2동,20대,102953350,2271
202502,2644052000,강서구 대저2동,20대미만,5316761,251
202502,2644052000,강서구 대저2동,30대,181229559,2807
202502,2644052000,강서구 대저2동,40대,229876251,3373
202502,2644052000,강서구 대저2동,50대,207549864,3316
202502,2644052000,강서구 대저2동,60대이상,157231917,2041
202502,2644053000,강서구 강동동,20대,4187646,126
202502,2644053000,강서구 강동동,20대미만,146199,8
202502,2644053000,강서구 강동동,30대,14880492,338
202502,2644053000,강서구 강동동,40대,25387951,467
202502,2644053000,강서구 강동동,50대,33643955,571
202502,2644053000,강서구 강동동,60대이상,42560332,650
202502,2644053500,강서구 명지1동,20대,65423455,2548
202502,2644053500,강서구 명지1동,20대미만,7860502,473
202502,2644053500,강서구 명지1동,30대,270718110,7758
202502,2644053500,강서구 명지1동,40대,389695344,10139
202502,2644053500,강서구 명지1동,50대,204258098,5269
202502,2644053500,강서구 명지1동,60대이상,172391219,4608
202502,2644054500,강서구 명지2동,20대,16405124,813
202502,2644054500,강서구 명지2동,20대미만,3882138,298
202502,2644054500,강서구 명지2동,30대,55716231,1720
202502,2644054500,강서구 명지2동,40대,127101146,3547
202502,2644054500,강서구 명지2동,50대,71393822,2112
202502,2644054500,강서구 명지2동,60대이상,60935954,1738
202502,2644055000,강서구 가락동,20대,4941297,85
202502,2644055000,강서구 가락동,20대미만,39536,3
202502,2644055000,강서구 가락동,30대,13833753,245
202502,2644055000,강서구 가락동,40대,42915288,361
202502,2644055000,강서구 가락동,50대,66905521,467
202502,2644055000,강서구 가락동,60대이상,44264743,342
202502,2644056000,강서구 녹산동,20대,51973997,1919
202502,2644056000,강서구 녹산동,20대미만,942933,69
202502,2644056000,강서구 녹산동,30대,146432040,4147
202502,2644056000,강서구 녹산동,40대,338198724,5292
202502,2644056000,강서구 녹산동,50대,416050860,4456
202502,2644056000,강서구 녹산동,60대이상,330373754,3085
202502,2644058000,강서구 가덕도동,20대,3004044,187
202502,2644058000,강서구 가덕도동,20대미만,139059,12
202502,2644058000,강서구 가덕도동,30대,8453799,397
202502,2644058000,강서구 가덕도동,40대,20571454,533
202502,2644058000,강서구 가덕도동,50대,24341227,575
202502,2644058000,강서구 가덕도동,60대이상,19925963,406
202502,2644059000, ,20대,35253842,650
202502,2644059000, ,20대미만,869287,75
202502,2644059000, ,30대,81074339,1370
202502,2644059000, ,40대,146027469,2102
202502,2644059000, ,50대,202489267,1583
202502,2644059000, ,60대이상,190177572,1313
202502,2647061000,연제구 거제1동,20대,26269872,1783
202502,2647061000,연제구 거제1동,20대미만,4820338,420
202502,2647061000,연제구 거제1동,30대,46597618,2116
